id,job_name,action,execution_time
428,Migration from MongoDB.2023-07-05 ,stop,2023-10-30 08:48:19
429,Migration from MongoDB. 2023-07-04 ,start,2023-10-30 08:48:19
430,Migration from MongoDB.2023-07-04 ,stop,2023-10-30 08:48:34
431,Migration from MongoDB. 2023-07-03 ,start,2023-10-30 08:48:34
432,Migration from MongoDB.2023-07-03 ,stop,2023-10-30 08:48:49
433,Migration from MongoDB. 2023-07-02 ,start,2023-10-30 08:48:49
434,Migration from MongoDB.2023-07-02 ,stop,2023-10-30 08:49:05
435,Migration from MongoDB. 2023-07-01 ,start,2023-10-30 08:49:05
436,Migration from MongoDB.2023-07-01 ,stop,2023-10-30 08:49:20
437,update_networks,start,2023-10-30 09:04:32
438,update_networks,start,2023-10-30 09:05:04
439,update_networks,end,2023-10-30 09:05:06
440,update_exchanges,start,2023-10-30 09:05:35
441,update_exchanges,end,2023-10-30 09:05:36
442,populate_all_ixp_connections,start,2023-10-30 09:06:03
443,populate_all_ixp_connections,start,2023-10-30 09:09:51
444,populate_all_ixp_connections,start,2023-10-30 09:15:44
445,populate_all_ixp_connections,start,2023-10-30 09:18:18
446,populate_all_ixp_connections,end,2023-10-30 09:59:56
447,update_exchanges,start,2023-10-31 05:00:02
448,update_exchanges,end,2023-10-31 05:00:08
449,update_networks,start,2023-10-31 05:15:02
450,update_networks,end,2023-10-31 05:15:05
451,populate_all_ixp_connections,start,2023-10-31 05:30:02
452,populate_all_ixp_connections,end,2023-10-31 06:13:25
453,update_exchanges,start,2023-11-01 05:00:01
454,update_exchanges,end,2023-11-01 05:00:13
455,update_networks,start,2023-11-01 05:15:02
456,update_networks,end,2023-11-01 05:15:07
457,populate_all_ixp_connections,start,2023-11-01 05:30:01
458,update_exchanges,start,2023-11-02 05:00:02
459,update_exchanges,end,2023-11-02 05:00:09
460,update_networks,start,2023-11-02 05:15:01
461,update_networks,end,2023-11-02 05:15:03
462,populate_all_ixp_connections,start,2023-11-02 05:30:02
463,update_exchanges,start,2023-11-03 05:00:02
464,update_exchanges,end,2023-11-03 05:00:08
465,update_networks,start,2023-11-03 05:15:02
466,update_networks,end,2023-11-03 05:15:03
467,populate_all_ixp_connections,start,2023-11-03 05:30:02
468,update_exchanges,start,2023-11-06 05:00:01
469,update_exchanges,end,2023-11-06 05:00:05
470,update_networks,start,2023-11-06 05:15:02
471,update_networks,end,2023-11-06 05:15:04
472,populate_all_ixp_connections,start,2023-11-06 05:30:01
473,update_exchanges,start,2023-11-07 05:00:02
474,update_exchanges,end,2023-11-07 05:00:06
475,update_networks,start,2023-11-07 05:15:02
476,update_networks,end,2023-11-07 05:15:03
477,populate_all_ixp_connections,start,2023-11-07 05:30:02
478,populate_net_networks,start,2023-11-07 08:46:02
479,populate_net_networks,stop,2023-11-07 08:48:22
480,populate_all_ixp_connections,start,2023-11-07 08:49:03
481,populate_all_ixp_connections,start,2023-11-07 08:54:54
482,populate_all_ixp_connections,end,2023-11-07 08:54:57
483,populate_all_ixp_connections,start,2023-11-07 08:55:27
484,populate_all_ixp_connections,start,2023-11-07 09:02:00
485,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:30
486,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:31
487,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:31
488,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:32
489,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:32
490,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:34
491,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:35
492,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:35
493,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:37
494,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:38
495,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:38
496,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:39
497,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:39
498,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:40
499,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:40
500,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:40
501,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:46
502,populate_all_ixp_connections,API Error: 429,2023-11-07 09:03:47
503,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:39
504,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:40
505,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:40
506,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:40
507,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:42
508,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:42
509,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:43
510,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:46
511,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:47
512,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:48
513,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:49
514,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:49
515,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:50
516,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:53
517,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:55
518,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:55
519,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:56
520,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:56
521,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:57
522,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:57
523,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:58
524,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:58
525,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:59
526,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:59
527,populate_all_ixp_connections,API Error: 429,2023-11-07 09:04:59
528,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:00
529,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:00
530,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:01
531,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:01
532,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:02
533,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:02
534,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:07
535,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:10
536,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:11
537,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:11
538,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:12
539,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:42
540,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:43
541,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:43
542,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:47
543,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:49
544,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:49
545,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:50
546,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:50
547,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:56
548,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:56
549,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:57
550,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:57
551,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:57
552,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:58
553,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:58
554,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:59
555,populate_all_ixp_connections,API Error: 429,2023-11-07 09:05:59
556,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:00
557,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:00
558,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:01
559,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:01
560,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:02
561,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:02
562,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:02
563,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:05
564,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:05
565,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:10
566,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:11
567,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:11
568,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:12
569,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:12
570,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:14
571,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:43
572,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:45
573,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:45
574,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:49
575,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:49
576,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:50
577,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:50
578,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:51
579,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:55
580,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:56
581,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:57
582,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:57
583,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:58
584,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:58
585,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:59
586,populate_all_ixp_connections,API Error: 429,2023-11-07 09:06:59
587,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:00
588,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:00
589,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:01
590,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:01
591,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:01
592,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:02
593,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:02
594,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:03
595,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:05
596,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:07
597,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:08
598,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:11
599,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:11
600,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:12
601,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:12
602,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:13
603,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:14
604,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:16
605,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:16
606,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:17
607,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:17
608,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:18
609,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:19
610,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:20
611,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:20
612,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:49
613,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:49
614,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:50
615,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:50
616,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:51
617,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:52
618,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:56
619,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:57
620,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:57
621,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:58
622,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:58
623,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:59
624,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:59
625,populate_all_ixp_connections,API Error: 429,2023-11-07 09:07:59
626,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:00
627,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:00
628,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:01
629,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:01
630,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:02
631,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:02
632,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:03
633,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:03
634,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:05
635,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:06
636,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:07
637,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:09
638,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:11
639,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:12
640,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:12
641,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:12
642,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:13
643,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:14
644,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:16
645,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:17
646,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:17
647,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:18
648,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:20
649,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:20
650,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:21
651,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:22
652,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:23
653,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:28
654,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:33
655,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:38
656,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:50
657,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:50
658,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:51
659,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:51
660,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:53
661,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:55
662,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:55
663,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:57
664,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:57
665,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:58
666,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:58
667,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:59
668,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:59
669,populate_all_ixp_connections,API Error: 429,2023-11-07 09:08:59
670,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:00
671,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:00
672,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:01
673,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:01
674,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:02
675,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:02
676,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:03
677,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:03
678,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:03
679,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:06
680,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:06
681,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:08
682,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:11
683,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:12
684,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:12
685,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:13
686,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:13
687,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:15
688,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:16
689,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:16
690,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:17
691,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:17
692,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:18
693,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:18
694,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:20
695,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:20
696,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:21
697,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:22
698,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:23
699,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:26
700,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:51
701,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:51
702,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:53
703,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:55
704,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:56
705,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:57
706,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:57
707,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:58
708,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:58
709,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:59
710,populate_all_ixp_connections,API Error: 429,2023-11-07 09:09:59
711,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:00
712,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:00
713,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:01
714,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:01
715,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:01
716,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:02
717,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:02
718,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:03
719,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:03
720,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:04
721,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:06
722,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:07
723,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:09
724,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:09
725,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:12
726,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:13
727,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:13
728,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:13
729,populate_all_ixp_connections,API Error: 429,2023-11-07 09:10:15
